Rosandre	Nc	rosandre
,	Fw	,
sans	S	sans
plus	Rg	plus
contester	Vvn	contester
,	Fw	,
(	Fw	(
Je	Vvc	je
sais	Vvc	savoir
bien	Rg	bien
mon	Ds	mon
métier	Nc	métier
)	Fw	)
avant	S	avant
notre	Ds	notre
sortie	Nc	sortie
,	Fw	,
Choisissez	Vvc	choisir
un	Dn	un
ami	Nc	ami
qui	Pr	qui
soit	Vuc	être
de	S	de
la	Da	le
partie	Nc	partie
.	Fs	.
Allons	Vvc	aller
à	S	à
cela	Pd	cela
près	Rg	près
,	Fw	,
vos	Ds	votre
désirs	Nc	désir
sont	Vuc	être
contents	Ag	content
;	Fw	;
Nous	Vvc	nous
en	Pp	en
ferons	Vvc	faire|ferrer
nous	Pp	nous
deux	Nc	deux
.	Fs	.
J'	Pp	je
ai	Vuc	avoir
ce	Pd	ce
que	Pr	que
je	Pp	je
prétends	Vvc	prétendre
.	Fs	.
Ne	Rp	ne
remarquez	Vvc	remarquer
vous	Pp	vous
pas	Rg	pas
comme	S	comme
ce	Dd	ce
beau	Ag	beau
visage	Nc	visage
,	Fw	,
A	Vvc	a
fait	Ge	faire
en	S	en
vers	S	vers
mon	Ds	mon
fils	Nc	fil|fils
réussir	Vvn	réussir
mon	Ds	mon
présage	Nc	présage
?	Fs	?
Il	Pp	il
meurt	Vvc	mourir
quand	Cs	quand
il	Pp	il
le	Pp	il
quitte	Vvc	quitter
,	Fw	,
et	Cc	et
ne	Rp	ne
vit	Vvc	vivre|voir
qu'	Rg	que
en	S	en
ses	Ds	son
yeux	Nc	œil
.	Fs	.
Et	Cc	et
vous	Pp	vous
,	Fw	,
et	Cc	et
moi	Pp	je
devons	Vvc	devoir
des	Dn	un
victimes	Nc	victime
aux	S+Da	à+les
Cieux	Nc	ciel|cieux
;	Fw	;
L'	Vvc	l'
amour	Nc	amour
de	S	de
nos	Ds	notre
enfants	Nc	enfant
en	Pp	en
prend	Vvc	prendre
son	Ds	son
origine	Nc	origine
;	Fw	;
Leur	Vvc	leur
flamme	Nc	flamme
est	Vuc	être
éternelle	Ag	éternel
aussi	Rg	aussi
bien	Rg	bien
que	Rg	que
divine	Ag	divin
;	Fw	;
Et	Vvc	et
le	Da	le
même	Ag	même
destin	Nc	destin
qui	Pr	qui
leur	Pp	leur
fit	Vvc	faire
voir	Vvn	voir
le	Da	le
jour	Nc	jour
,	Fw	,
Écrivit	Vvc	écrivit
en	S	en
airain	Nc	airain
qu'	Pr	que
ils	Pp	ils
auraient	Vuc	avoir
de	S	de
l'	Da	le
amour	Nc	amour
.	Fs	.
Jamais	Rg	jamais
chose	Nc	chose
ici	Rg	ici
bas	Rg	bas
ne	Rp	ne
parut	Vvc	paraître
moins	Rg	moins
possible	Ag	possible
;	Fw	;
Jamais	Vvc	jamais
coeur	Nc	cœur
de	S	de
rocher	Nc	rocher
ne	Rp	ne
fut	Vuc	être
plus	Rg	plus
insensible	Ag	insensible
Que	Vvc	que
celui	Pd	celui
de	S	de
ma	Ds	mon
fille	Nc	fille
,	Fw	,
et	Cc	et
je	Pp	je
dois	Vvc	devoir
confesser	Vvn	confesser
,	Fw	,
Qu'	Vvc	qu'
à	S	à
moins	Rg	moins
que	Cs	que
d'	S	de
un	Dn	un
miracle	Nc	miracle
il	Pp	il
fallait	Vvc	falloir
la	Pp	il
forcer	Vvn	forcer
.	Fs	.
Et	Cc	et
pour	S	pour
moi	Pp	je
(	Fw	(
je	Pp	je
le	Pp	il
dis	Vvc	dire
,	Fw	,
et	Cc	et
le	Da	le
jure	Nc	juré
sans	S	sans
feinte	Nc	feinte
)	Fw	)
Je	Vvc	je
pense	Vvc	penser
faire	Vvn	faire
un	Dn	un
songe	Nc	songe
en	S	en
la	Pp	il
voyant	Ga	voir
atteinte	Ge	atteindre
;	Fw	;
Et	Vvc	et
puisque	Cs	puisque
le	Da	le
mépris	Nc	mépris
de	S	de
son	Ds	son
coeur	Nc	cœur
est	Vuc	être
banni	Ge	bannir
,	Fw	,
Philante	Ga	philante
a	Vuc	avoir
dans	S	dans
les	Da	le
yeux	Nc	œil
un	Dn	un
pouvoir	Nc	pouvoir
infini	Ag	infini
.	Fs	.
Philante	Ga	philante
a	S	à
mille	Nc	mille
fois	Nc	fois
plus	Rg	plus
d'	S	de
heur	Nc	heur
que	Cs	que
de	S	de
mérite	Nc	mérite
.	Fs	.
S'	Pp	se
il	Pp	il
est	Vuc	être
considéré	Ge	considérer
,	Fw	,
sa	Ds	son
fortune	Nc	fortune
est	Vuc	être
petite	Ag	petit
;	Fw	;
Mais	Vvc	mais
si	Cs	si
l'	Da	le
Univers	Nc	univers
je	Pp	je
devenais	Vvc	devenir
vainqueur	Nc	vainqueur
,	Fw	,
Je	Vvc	je
le	Pp	il
lui	Pp	il
donnerais	Vvc	donner
aussi	Rg	aussi
bien	Rg	bien
que	Cs	que
mon	Ds	mon
coeur	Nc	cœur
.	Fs	.
Luciane	Nc	luciane
vaut	Vvc	valoir
mieux	Rg	mieux
que	Cs	que
l'	Da	le
Empire	Nc	empire
du	S+Da	de+le
monde	Nc	monde
;	Fw	;
Et	Vvc	et
ce	Dd	ce
riche	Nc	riche
présent	Ag	présent
n'	Rp	ne
a	Vuc	avoir
rien	Pi	rien
qui	Pr	qui
le	Da	le
second	Nc	second
:	Fw	:
Les	Da	le
beautés	Nc	beauté
,	Fw	,
les	Da	le
vertus	Nc	vertu
,	Fw	,
font	Vvc	faire
l'	Da	le
aise	Nc	aise
et	Cc	et
le	Da	le
bonheur	Nc	bonheur
;	Fw	;
Et	Vvc	et
seules	Ag	seul
peuvent	Vvc	pouvoir
plaire	Vvn	plaire
aux	S+Da	à+les
personnes	Nc	personne
d'	S	de
honneur	Nc	honneur
;	Fw	;
Mais	Vvc	mais
ne	Rp	ne
différons	Vvc	différer
plus	Rg	plus
notre	Ds	notre
bonne	Ag	bon
fortune	Nc	fortune
;	Fw	;
Confondons	Vvc	confondre
nos	Ds	notre
maisons	Nc	maison
,	Fw	,
et	Cc	et
n'	Rp	ne
en	Pp	en
faisons	Vvc	faire
plus	Rg	plus
qu'	Cs	que
une	Pi	un
.	Fs	.
Demain	Rg	demain
sans	S	sans
différer	Vvn	différer
avec	S	avec
mille	Nc	mille
plaisirs	Nc	plaisir
,	Fw	,
Nos	Nc	nô
voeux	Nc	vœu
s'	Pp	se
accompliront	Vvc	accomplir
ainsi	Rg	ainsi
que	Cs	que
leurs	Ds	leur
désirs	Nc	désir
,	Fw	,
Stances	Nc	stance
.	Fs	.
Tyran	Nc	tyran
,	Fw	,
cesse	Vvc	cesser
de	S	de
me	Pp	je
poursuivre	Vvn	poursuivre
;	Fw	;
Fâcheux	Ag	fâcheux
Amour	Nc	amour
,	Fw	,
retire	Vvc	retirer
toi	Pp	tu
;	Fw	;
Mais	Vvc	mais
non	Rg	non
!	Fs	!
péris	Nc	péri
avecques	Vvc	avecques
moi	Pp	je
;	Fw	;
Pour	Nc	pour
te	Pp	tu
faire	Vvn	faire
mourir	Vvn	mourir
je	Pp	je
veux	Vvc	vouloir
cesser	Vvn	cesser
de	S	de
vivre	Vvn	vivre
:	Fw	:
Viens	Vvc	venir
donc	Rg	donc
éteindre	Vvn	éteindre
ton	Ds	ton
flambeau	Nc	flambeau
,	Fw	,
Dans	Vvc	dans
les	Da	le
cendres	Nc	cendre
de	S	de
mon	Ds	mon
tombeau	Nc	tombeau
.	Fs	.
Luciane	Nc	luciane
est	Vuc	être
une	Dn	un
infidèle	Nc	infidèle
;	Fw	;
Amour	Nc	amour
est	Vuc	être
un	Dn	un
enfant	Nc	enfant
trompeur	Nc	trompeur
;	Fw	;
Mais	Vvc	mais
puisque	Cs	puisque
je	Pp	je
n'	Rp	ne
y	Pp	y
point	Rg	point
de	S	de
peur	Nc	peur
,	Fw	,
Je	Vvc	je
veux	Vvc	vouloir
rire	Vvn	rire
de	S	de
lui	Pp	il
,	Fw	,
je	Pp	je
me	Pp	je
veux	Vvc	vouloir
moquer	Vvn	moquer
d'	S	de
elle	Pp	il
:	Fw	:
Et	Cc	et
dans	S	dans
un	Dn	un
généreux	Ag	généreux
effort	Nc	effort
,	Fw	,
Rompre	Vvn	rompre
leurs	Ds	leur
prisons	Nc	prison
par	S	par
ma	Ds	mon
mort	Nc	mort
.	Fs	.
Esprit	Nc	esprit
changeant	Ag	changeant
,	Fw	,
âme	Nc	âme
perfide	Ag	perfide
;	Fw	;
Coeur	Nc	cœur
volage	Ag	volage
,	Fw	,
fille	Nc	fille
sans	S	sans
foi	Nc	foi
,	Fw	,
Ton	Vvc	ton
oeil	Nc	œil
qui	Pr	qui
me	Pp	je
donnait	Vvc	donner
la	Da	le
loi	Nc	loi
,	Fw	,
Ne	Vvc	ne
sera	Vuc	être
plus	Rg	plus
mon	Ds	mon
maître	Nc	maître
étant	Ga	être
mon	Ds	mon
homicide	Nc	homicide
:	Fw	:
Et	Cc	et
d'	S	de
Esclave	Nc	esclave
accablé	Ge	accabler
d'	S	de
ennui	Nc	ennui
,	Fw	,
Je	Vvc	je
veux	Vvc	vouloir
mourir	Vvn	mourir
libre	Ag	libre
aujourd'hui	Rg	aujourd'hui
.	Fs	.
Mais	Cc	mais
,	Fw	,
belle	Ag	beau
et	Cc	et
trompeuse	Ag	trompeuse
Maîtresse	Nc	maîtresse
,	Fw	,
Ce	Vvc	ce
plaisir	Nc	plaisir
te	Pp	tu
sera	Vuc	être
fatal	Ag	fatal
;	Fw	;
Le	Vvc	le
triomphe	Nc	triomphe
de	S	de
mon	Ds	mon
rival	Nc	rival
,	Fw	,
Ne	Vvc	ne
t'	Pp	tu
obligera	Vvc	obliger
point	Rg	point
à	S	à
des	Dn	un
chants	Nc	chant
d'	S	de
allégresse	Nc	allégresse
:	Fw	:
Car	Cc	car
sache	Vvc	savoir
que	Cs	que
s'	Pp	se
il	Pp	il
a	Vuc	avoir
du	Dp	du
coeur	Nc	cœur
,	Fw	,
Nous	Vvc	nous
mourrons	Vvc	mourir
tous	Di	tout
deux	Nc	deux
sans	S	sans
vainqueur	Nc	vainqueur
;	Fw	;
Mire	Vvc	mirer
toi	Pp	tu
dans	S	dans
ce	Dd	ce
beau	Ag	beau
visage	Nc	visage
,	Fw	,
Qui	Vvc	qui
met	Vvc	mettre
ta	Ds	ton
constance	Nc	constance
aux	S+Da	à+les
abois	Nc	aboi|abois
;	Fw	;
Ce	Vvc	ce
sera	Vuc	être
la	Da	le
dernière	Ag	dernier
fois	Nc	fois
Que	Vvc	que
mon	Ds	mon
bras	Nc	bras
irrité	Ge	irriter
,	Fw	,
t'	Pp	tu
en	Pp	en
permettra	Vvc	permettre
l'	Da	le
usage	Nc	usage
;	Fw	;
S'	Vvc	s'
il	Pp	il
ose	Vvc	oser
venir	Vvn	venir
en	S	en
ce	Dd	ce
lieu	Nc	lieu
,	Fw	,
Prends	Vvc	prendre
et	Cc	et
donne	Vvc	donner
un	Dn	un
derniers	Ag	dernier
adieu	Nc	adieu
.	Fs	.
Son	Ds	son
sang	Nc	sang
marquera	Vvc	marquer
ton	Ds	ton
offense	Nc	offence
;	Fw	;
Et	Vvc	et
le	Da	le
mien	Ps	mien
ma	Ds	mon
fidélité	Nc	fidélité
;	Fw	;
Nous	Vvc	nous
serons	Vuc	être
(	Fw	(
perdant	Ga	perdre
la	Da	le
clarté	Nc	clarté
)	Fw	)
Sacrifice	Nc	sacrifice
d'	S	de
amour	Nc	amour
,	Fw	,
victime	Nc	victime
de	S	de
vengeance	Nc	vengeance
:	Fw	:
Pour	S	pour
te	Pp	tu
consoler	Vvn	consoler
aisément	Rg	aisément
,	Fw	,
Tu	Vvc	tu
n'	Rp	ne
as	Vuc	avoir
qu'	Rg	que
à	S	à
faire	Vvn	faire
un	Dn	un
autre	Ag	autre
Amant	Nc	amant
.	Fs	.
Oui	Rg	oui
,	Fw	,
sans	S	sans
doute	Nc	doute
l'	Da	le
ingrate	Ag	ingrat
,	Fw	,
et	Cc	et
la	Da	le
volage	Ag	volage
Dame	Nc	dame
,	Fw	,
Rallumera	Vvc	rallumer
bientôt	Rg	bientôt
une	Dn	un
nouvelle	Ag	nouveau
flamme	Nc	flamme
;	Fw	;
Un	Vvc	un
tiers	Nc	tiers
de	S	de
nos	Ds	notre
travaux	Nc	travail|travaux
recueillera	Vvc	recueillir
les	Da	le
fruits	Nc	fruit
;	Fw	;
Un	Vvc	un
tiers	Nc	tiers
viendra	Vvc	venir
bâtir	Vvn	bâtir
sur	S	sur
nos	Ds	notre
desseins	Nc	dessein
détruits	Ge	détruire
;	Fw	;
Après	Vvc	après
dans	S	dans
peu	Rg	peu
de	S	de
jours	Nc	jour
il	Pp	il
verra	Vvc	voir
l'	Da	le
inconstante	Ag	inconstant
,	Fw	,
Aussi	Ge	aussi
bien	Rg	bien
que	Cs	que
la	Da	le
notre	Ds	notre
abuser	Nc	abuser
son	Ds	son
attente	Nc	attente
;	Fw	;
Brûler	Nc	brûler
de	S	de
nouveaux	Ag	nouveau
feux	Nc	feu|feux
et	Cc	et
se	Pp	il
moquer	Vvn	moquer
du	S+Da	de+le
sien	Ps	sien
;	Fw	;
Changer	Nc	changer
et	Cc	et
rechanger	Vvn	rechanger
,	Fw	,
aimer	Vvn	aimer
tout	Pi	tout
,	Fw	,
n'	Rp	ne
aimer	Vvn	aimer
rien	Pi	rien
;	Fw	;
Et	Vvc	et
dans	S	dans
ses	Ds	son
passions	Nc	passion
véritable	Ag	véritable
Protée	Vvc	protée
,	Fw	,
Être	Nc	être
une	Dn	un
île	Nc	île
flottante	Ga	flotter
en	S	en
la	Da	le
mer	Nc	mer
agitée	Ge	agiter
;	Fw	;
Roseau	Nc	roseau
frêle	Ag	frêle
,	Fw	,
débile	Ag	débile
,	Fw	,
et	Cc	et
qui	Pr	qui
tourne	Vvc	tourner
à	S	à
tout	Di	tout
vent	Nc	vent
;	Fw	;
Montre	Vvc	montrer
plein	Ag	plein
d'	S	de
inconstance	Nc	inconstance
,	Fw	,
et	Cc	et
vrai	Ag	vrai
sable	Nc	sable|sablé
mouvant	Ga	mouvoir
:	Fw	:
Mais	Cc	mais
courage	Nc	courage
mon	Ds	mon
coeur	Nc	cœur
,	Fw	,
quittons	Vvc	quitter
cette	Dd	ce
perfide	Ag	perfide
,	Fw	,
Voici	I	voici
nos	Ds	notre
ennemis	Nc	ennemi
,	Fw	,
et	Cc	et
j'	Pp	je
aperçois	Vvc	apercevoir
Braside	Vvc	braside
.	Fs	.
Oronte	Vvc	oronte
est	Vuc	être
en	S	en
état	Nc	état
de	S	de
fort	Ag	fort
homme	Nc	homme
de	S	de
bien	Rg	bien
;	Fw	;
Faites	Vvc	faire
votre	Ds	votre
devoir	Nc	devoir
,	Fw	,
et	Cc	et
je	Pp	je
ferai	Vvc	faire|ferrer
le	Da	le
mien	Ps	mien
.	Fs	.
Tenez	Vvc	tenir
,	Fw	,
visitez	Vvc	visiter
moi	Pp	je
;	Fw	;
voyez	Vvc	voir
par	S	par
ma	Ds	mon
franchise	Nc	franchise
,	Fw	,
Si	Vvc	si
je	Pp	je
crains	Vvc	craindre
le	Da	le
péril	Nc	péril
ou	Cc	ou
si	Cs	si
je	Pp	je
le	Pp	il
méprise	Vvc	mépriser
.	Fs	.
J'	Pp	je
agis	Vvc	agir
par	S	par
la	Da	le
coutume	Nc	coutume
en	S	en
des	Dn	un
soins	Nc	soin
superflus	Ag	superflu
:	Fw	:
Allez	Vvc	aller
rejoindre	Vvn	rejoindre
Oronte	Vvc	oronte
,	Fw	,
et	Cc	et
ne	Rp	ne
différons	Vvc	différer
plus	Rg	plus
.	Fs	.
Courage	Nc	courage
ils	Pp	ils
sont	Vuc	être
à	S	à
nous	Pp	nous
.	Fs	.
Ô	Vvc	ô
quel	Dt	quel
excès	Nc	excès
de	S	de
gloire	Nc	gloire
Avant	Ga	avant
que	Cs	que
de	S	de
combattre	Vvn	combattre
ils	Pp	ils
chantent	Vvc	chanter
la	Da	le
victoire	Nc	victoire
.	Fs	.
Dans	S	dans
quel	Dt	quel
étonnement	Nc	étonnement
me	Pp	je
vois	Vvc	voir
-je	Nc	-je
retenu	Ge	retenir
?	Fs	?
Pourquoi	Rt	pourquoi
m'	Pp	je
amenez	Vvc	amener
vous	Pp	vous
ce	Dd	ce
visage	Nc	visage
inconnu	Ag	inconnu
?	Fs	?
Mon	Ds	mon
extrême	Ag	extrême
douleur	Nc	douleur
toujours	Rg	toujours
plus	Rg	plus
violente	Ag	violent
,	Fw	,
M'	Vvc	m'
aurait-elle	Vuc	aurait-elle
fait	Ge	faire
dire	Vvn	dire
un	Dn	un
autre	Pi	autre
pour	S	pour
Philante	Ga	philante
?	Fs	?
Répondez	Vvc	répondez
moi	Pp	je
Braside	Vvc	braside
.	Fs	.
Oronte	Vvc	oronte
,	Fw	,
ouvrez	Vvc	ouvrer|ouvrir
les	Da	le
yeux	Nc	œil
.	Fs	.
Philante	Ga	philante
parle	Vvc	parler
à	S	à
vous	Pp	vous
,	Fw	,
et	Cc	et
regardez	Vvc	regarder
le	Da	le
mieux	Nc	mieux
;	Fw	;
Mais	Vvc	mais
vous	Pp	vous
qui	Pr	qui
l'	Pp	il
attaquez	Vvc	attaquer
avant	S	avant
que	Cs	que
le	Pp	il
connaître	Vvn	connaître
,	Fw	,
Dites	Vvc	dire
lui	Pp	il
d'	S	de
où	Pr	où
la	Da	le
haine	Nc	haine
entre	S	entre
nous	Pp	nous
a	Vuc	avoir
pu	Ge	pouvoir
naître	Vvn	naître
?	Fs	?
Philante	Ga	philante
que	Cs	que
je	Pp	je
cherche	Vvc	chercher
est	Vuc	être
le	Da	le
fils	Nc	fil|fils
d'	S	de
Almedor	Nc	almedor
.	Fs	.
Je	Pp	je
ne	Rp	ne
vous	Pp	vous
connais	Vvc	connaître
point	Rg	point
,	Fw	,
et	Cc	et
suis	Vuc	être
le	Da	le
même	Ag	même
encor	Nc	encor
.	Fs	.
Vous	Pp	vous
Philante	Ga	philante
!	Fs	!
Lui	Pp	il
-même	Vvc	-même
.	Fs	.
Arrivé	Vvc	arrivé
de	S	de
Bretagne	Nc	bretagne
?	Fs	?
On	Pp	on
le	Pp	il
voit	Vvc	voir
en	S	en
voyant	Ga	voir
mon	Ds	mon
habit	Nc	habit
de	S	de
campagne	Nc	campagne
:	Fw	:
Fils	Nc	fil|fils
d'	S	de
Almedor	Nc	almedor
?	Fs	?
Son	Ds	son
fils	Nc	fil|fils
.	Fs	.
D'	S	de
Almedor	Nc	almedor
de	S	de
Renier	Nc	renier
?	Fs	?
D'	S	de
Almedor	Nc	almedor
que	Cs	que
les	Da	le
Turcs	Nc	turc
ont	Vuc	avoir
tenu	Ge	tenir
prisonnier	Nc	prisonnier
.	Fs	.
Vous	Pp	vous
avez	Vuc	avoir
donc	Rg	donc
changé	Ge	changer
de	S	de
taille	Nc	taille
et	Cc	et
de	S	de
figure	Nc	figure|figuré
.	Fs	.
Tel	Di	tel
que	Pr	que
vous	Pp	vous
me	Pp	je
voyez	Vvc	voir
,	Fw	,
tel	Di	tel
me	Pp	je
fit	Vvc	faire
la	Da	le
Nature	Nc	nature
.	Fs	.
Pourquoi	Rt	pourquoi
prendre	Vvn	prendre
ce	Dd	ce
nom	Nc	nom
est-il	Ag	est-il
assez	Rg	assez
fameux	Ag	fameux
?	Fs	?
Mes	Ds	mon
pères	Nc	père
l'	Pp	il
ont	Vuc	avoir
porté	Ge	porter
,	Fw	,
je	Pp	je
le	Pp	il
porte	Vvc	porter
comme	S	comme
eux	Pp	eux
.	Fs	.
Je	Pp	je
l'	Pp	il
ai	Vuc	avoir
vu	Ge	voir
ce	Pd	ce
Philante	Ga	philante
auprès	Rg	auprès
de	S	de
sa	Ds	son
maîtresse	Nc	maîtresse
.	Fs	.
Ha	Rg	ha
!	Fs	!
Qu'	Cs	que
il	Pp	il
est	Vuc	être
donc	Rg	donc
bien	Rg	bien
loin	Rg	loin
du	S+Da	de+le
malheur	Nc	malheur
qui	Pr	qui
m'	Pp	je
oppresse	Vvc	oppresser
.	Fs	.
Il	Pp	il
veut	Vvc	vouloir
ma	Ds	mon
Luciane	Nc	luciane
,	Fw	,
et	Cc	et
je	Pp	je
veux	Vvc	vouloir
son	Ds	son
trépas	Nc	trépas
.	Fs	.
Je	Pp	je
me	Pp	je
battrais	Vvc	battre
cent	Nc	cent
fois	Nc	fois
pour	S	pour
ne	Rp	ne
l'	Pp	il
épouser	Vvn	épouser
pas	Rg	pas
.	Fs	.
Plus	Rg	plus
je	Pp	je
veux	Vvc	vouloir
m'	Pp	je
éclaircir	Vvn	éclaircir
,	Fw	,
plus	Rg	plus
je	Pp	je
me	Pp	je
sens	Vvc	sentir
confondre	Vvn	confondre
;	Fw	;
Et	Vvc	et
je	Pp	je
ne	Rp	ne
saurais	Vvc	savoir
plus	Rg	plus
demander	Vvn	demander
ni	Cc	ni
répondre	Vvn	répondre
.	Fs	.
Je	Pp	je
commence	Vvc	commencer
à	S	à
voir	Vvn	voir
clair	Ag	clair
dans	S	dans
cette	Dd	ce
obscurité	Nc	obscurité
;	Fw	;
Quelque	Vvc	quelque
imposteur	Nc	imposteur
aura	Vuc	avoir
votre	Ds	votre
nom	Nc	nom
emprunté	Ge	emprunter
;	Fw	;
Et	Vvc	et
devenant	Ga	devenir
rival	Nc	rival
d'	S	de
Oronte	Nc	oronte
qui	Pr	qui
s'	Pp	se
abuse	Vvc	abuser
;	Fw	;
Une	Vvc	une
fille	Nc	fille
infidèle	Ag	infidèle
a	Vuc	avoir
secondé	Ge	seconder
sa	Ds	son
ruse	Nc	ruse
.	Fs	.
Après	Vvc	après
ce	Dd	ce
Gentil-homme	Nc	gentilhomme
en	S	en
vous	Pp	vous
oyant	Ga	ouïr
nommer	Vvn	nommer
,	Fw	,
Aura	Vvc	aura
fait	Ge	faire
une	Dn	un
erreur	Nc	erreur
qu'	Pr	que
on	Pp	on
ne	Rp	ne
saurait	Vvc	savoir
blâmer	Vvn	blâmer
;	Fw	;
Mais	Vvc	mais
bien	Rg	bien
que	Cs	que
nous	Pp	nous
soyons	Vuc	être
en	S	en
état	Nc	état
de	S	de
nous	Pp	nous
battre	Vvn	battre
;	Fw	;
Le	Vvc	le
coeur	Nc	cœur
ne	Rp	ne
manquant	Ga	manquer
point	Rg	point
à	S	à
pas	Rg	pas
un	Dn	un
de	S	de
nous	Pp	nous
quatre	Nc	quatre
;	Fw	;
Si	Vvc	si
vous	Pp	vous
me	Pp	je
voulez	Vvc	vouloir
croire	Vvn	croire
,	Fw	,
allons	Vvc	aller
voir	Vvn	voir
ce	Dd	ce
trompeur	Nc	trompeur
,	Fw	,
Avant	Ga	avant
que	Cs	que
votre	Ds	votre
nom	Nc	nom
le	Pp	il
sauve	Vvc	sauver
par	S	par
la	Da	le
peur	Nc	peur
.	Fs	.
Le	Da	le
front	Nc	front
des	S+Da	de+le|de+les
braves	Ag	brave
gens	Nc	gens|gent
visiblement	Rg	visiblement
exprime	Ge	exprimer
,	Fw	,
Quelque	Vvc	quelque
chose	Nc	chose
de	S	de
grand	Nc	grand
qui	Pr	qui
ne	Rp	ne
sent	Vvc	sentir
point	Rg	point
le	Da	le
crime	Nc	crime
;	Fw	;
Je	Vvc	je
crois	Vvc	croire|croître
votre	Ds	votre
discours	Nc	discours
et	Cc	et
commence	Vvc	commencer
à	S	à
sentir	Vvn	sentir
,	Fw	,
De	Vvc	de
ma	Ds	mon
faute	Nc	faute
commise	Ge	commettre
un	Dn	un
juste	Ag	juste
repentir	Nc	repentir
.	Fs	.
Vous	Pp	vous
n'	Rp	ne
avez	Vuc	avoir
point	Rg	point
failli	Ge	faillir
,	Fw	,
c'	Pd	ce
est	Vuc	être
plutôt	Rg	plutôt
la	Da	le
fortune	Nc	fortune
:	Fw	:
Qu'	Pr	que
Oronte	Vvc	oronte
chasse	Vvc	chasser
donc	Rg	donc
cette	Dd	ce
crainte	Nc	crainte
importune	Ag	importun
;	Fw	;
Loin	Nc	loin
d'	S	de
être	Vun	être
son	Ds	son
rival	Nc	rival
je	Pp	je
suis	Vuc	être
son	Ds	son
serviteur	Nc	serviteur
;	Fw	;
Mais	Vvc	mais
sans	S	sans
perdre	Vvn	perdre
le	Da	le
temps	Nc	temps
voyons	Vvc	voir
cet	Dd	ce
imposteur	Nc	imposteur
.	Fs	.
Stances	Nc	stance
.	Fs	.
Enfin	Rg	enfin
malheureuse	Ag	malheureux
Bélise	Vvc	bélise
,	Fw	,
Tu	Vvc	tu
perdras	Vvc	perdre
l'	Da	le
honneur	Nc	honneur
et	Cc	et
le	Da	le
jour	Nc	jour
;	Fw	;
On	Vvc	on
verra	Vvc	voir
ton	Ds	ton
crime	Nc	crime
d'	S	de
amour	Nc	amour
,	Fw	,
Quelque	Vvc	quelque
soit	Vuc	être
le	Da	le
chemin	Nc	chemin
que	Cs	que
ta	Ds	ton
prudence	Nc	prudence
élise	Vvc	élire
;	Fw	;
On	Vvc	on
verra	Vvc	voir
ton	Ds	ton
trépas	Nc	trépas
,	Fw	,
Philante	Ga	philante
ne	Rp	ne
vient	Vvc	venir
pas	Rg	pas
.	Fs	.
Charmante	Ga	charmer
et	Cc	et
trompeuse	Ag	trompeuse
espérance	Nc	espérance
,	Fw	,
Ne	Vvc	ne
venez	Vvc	venir
plus	Rg	plus
m'	Pp	je
entretenir	Vvn	entretenir
,	Fw	,
D'	Nc	d'
un	Dn	un
mal	Nc	mal
qui	Pr	qui
ne	Rp	ne
saurait	Vvc	savoir
finir	Vvn	finir
;	Fw	;
Et	Vvc	et
de	S	de
qui	Pr	qui
le	Da	le
remède	Nc	remède
est	Vuc	être
si	Rg	si
hors	S	hors
d'	Dn	un
apparence	Nc	apparence
:	Fw	:
On	Pp	on
verra	Vvc	voir
mon	Ds	mon
trépas	Nc	trépas
,	Fw	,
Philante	Ga	philante
ne	Rp	ne
vient	Vvc	venir
pas	Rg	pas
En	Vvc	en
quel	Dt	quel
état	Nc	état
suis	Vuc	être
-je	Ge	-je
réduite	Ge	réduire
,	Fw	,
Que	Vvc	que
rien	Pi	rien
ne	Rp	ne
me	Pp	je
peut	Vvc	pouvoir
secourir	Vvn	secourir
!	Fs	!
Si	Cs	si
je	Pp	je
demeure	Vvc	demeurer
il	Pp	il
faut	Vvc	faillir|falloir
mourir	Vvn	mourir
;	Fw	;
Et	Vvc	et
je	Pp	je
n'	Rp	ne
avance	Vvc	avancer
rien	Pi	rien
en	S	en
reprenant	Ga	reprendre
la	Da	le
fuite	Nc	fuite
:	Fw	:
On	Pp	on
verra	Vvc	voir
mon	Ds	mon
trépas	Nc	trépas
,	Fw	,
Philante	Ga	philante
ne	Rp	ne
vient	Vvc	venir
pas	Rg	pas
.	Fs	.
Mes	Ds	mon
peines	Nc	peine
seront	Vuc	être
éternelles	Ag	éternel
,	Fw	,
Si	Vvc	si
l'	Da	le
esprit	Nc	esprit
a	Vuc	avoir
le	Da	le
même	Ag	même
sort	Nc	sort
;	Fw	;
Ingrat	Vvc	ingrat
viens	Vvc	venir
empêcher	Vvn	empêcher
ma	Ds	mon
mort	Nc	mort
;	Fw	;
Mais	Vvc	mais
pour	S	pour
le	Da	le
pouvoir	Nc	pouvoir
faire	Vvn	faire
il	Pp	il
lui	Pp	il
faudrait	Vvc	falloir
des	Dn	un
ailes	Nc	aile
:	Fw	:
On	Pp	on
verra	Vvc	voir
mon	Ds	mon
trépas	Nc	trépas
,	Fw	,
Philante	Ga	philante
ne	Rp	ne
vient	Vvc	venir
pas	Rg	pas
.	Fs	.
La	Da	le
force	Nc	force|forcé
de	S	de
la	Da	le
destinée	Nc	destinée
,	Fw	,
Règne	Vvc	règne
si	Rg	si
souverainement	Rg	souverainement
,	Fw	,
Que	Vvc	que
c'	Pd	ce
est	Vuc	être
